date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:28:54	3507/3507	---M--	200	added ('OK')	image/png	etag:%225f23ff5b-db3%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/dark_square/sprite.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/dark_square/sprite.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:54	1411/1411	---M--	200	added ('OK')	image/png	etag:%225f23ff5b-583%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/dark_square/btnNext.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/dark_square/btnNext.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:54	1442/1442	---M--	200	added ('OK')	image/png	etag:%225f23ff5b-5a2%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/dark_square/btnPrevious.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/dark_square/btnPrevious.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:54	3507/3507	---M--	200	added ('OK')	image/png	etag:%225f23ff61-db3%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_square/sprite.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_square/sprite.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:55	1411/1411	---M--	200	added ('OK')	image/png	etag:%225f23ff61-583%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_square/btnNext.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_square/btnNext.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:55	1442/1442	---M--	200	added ('OK')	image/png	etag:%225f23ff61-5a2%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_square/btnPrevious.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_square/btnPrevious.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:55	4227/4227	---M--	200	added ('OK')	image/png	etag:%225f23ff5f-1083%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/sprite.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/sprite.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:55	142/142	---M--	200	added ('OK')	image/png	etag:%225f23ff5e-8e%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternTop.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternTop.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:56	137/137	---M--	200	added ('OK')	image/png	etag:%225f23ff5e-89%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternLeft.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternLeft.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:56	136/136	---M--	200	added ('OK')	image/png	etag:%225f23ff5e-88%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternRight.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternRight.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:56	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225f23ff5e-9f1%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/loader.gif	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/loader.gif	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:56	845/845	---M--	200	added ('OK')	image/png	etag:%225f23ff5e-34d%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/btnNext.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/btnNext.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:57	828/828	---M--	200	added ('OK')	image/png	etag:%225f23ff5e-33c%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/btnPrevious.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/btnPrevious.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:57	142/142	---M--	200	added ('OK')	image/png	etag:%225f23ff5e-8e%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternBottom.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/contentPatternBottom.png	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:57	227/227	---M--	200	added ('OK')	image/gif	etag:%225f23ff5e-e3%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/default_thumbnail.gif	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/facebook/default_thumbnail.gif	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:57	2545/2545	---M--	200	added ('OK')	image/gif	etag:%225f23ff60-9f1%22	https://ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_rounded/loader.gif	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/prettyPhoto/light_rounded/loader.gif	(from https://ingridkuhn.com/themes/alphabet/css/prettyPhoto.css)
05:28:58	49/49	---M--	200	added ('OK')	image/gif	etag:%225f23ff43-31%22	https://ingridkuhn.com/themes/alphabet/layerslider/css/blank.gif	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/layerslider/css/blank.gif	(from https://ingridkuhn.com/themes/alphabet/layerslider/css/layerslider.css)
05:28:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:28:59%20GMT	https://ingridkuhn.com/themes/alphabet/playground	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/playground	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:28:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:28:59%20GMT	https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:28:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:28:59%20GMT	https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:28:59	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:00%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:00%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:01%20GMT	https://ingridkuhn.com/themes/alphabet/nanny	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/nanny	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:29:00	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:01%20GMT	https://ingridkuhn.com/themes/alphabet/toddler	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/toddler	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:29:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:01%20GMT	https://ingridkuhn.com/themes/alphabet/boxed	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/boxed	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:29:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:02%20GMT	https://ingridkuhn.com/themes/alphabet/full	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/full	(from https://ingridkuhn.com/themes/alphabet/index.html)
05:29:02	94432/94432	---MCZ	200	added ('OK')	text/html	etag:W/%2260fe7d7d-170e0%22	https://ingridkuhn.com/themes/alphabet/index_video.html	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/index_video.html	(from https://ingridkuhn.com/themes/alphabet/)
05:29:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:03%20GMT	https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games.c5.delayed	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:04%20GMT	https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:04%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:04%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:05%20GMT	https://ingridkuhn.com/themes/alphabet/nanny	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/nanny	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:05%20GMT	https://ingridkuhn.com/themes/alphabet/toddler	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/toddler	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:05%20GMT	https://ingridkuhn.com/themes/alphabet/boxed	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/boxed	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:05	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:06%20GMT	https://ingridkuhn.com/themes/alphabet/full	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/full	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:05	4161/4161	---M--	200	added ('OK')	image/png	etag:%225f23fecc-1041%22	https://ingridkuhn.com/themes/alphabet/img/blogobject1.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/blogobject1.png	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:06	5596/5596	---M--	200	added ('OK')	image/png	etag:%225f23fecc-15dc%22	https://ingridkuhn.com/themes/alphabet/img/blogobject2.png	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/blogobject2.png	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:06	73590/73590	---M--	200	added ('OK')	image/jpeg	etag:%225f23fec9-11f76%22	https://ingridkuhn.com/themes/alphabet/img/blog1.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/blog1.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:06	31052/31052	---M--	200	added ('OK')	image/jpeg	etag:%225f23feca-794c%22	https://ingridkuhn.com/themes/alphabet/img/blog2.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/blog2.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:07	49789/49789	---M--	200	added ('OK')	image/jpeg	etag:%225f23feca-c27d%22	https://ingridkuhn.com/themes/alphabet/img/blog3.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/blog3.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:07	0/-1	---M--	301	error ('')			https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games.d3.delayed	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:07	27754/27754	---M--	200	added ('OK')	image/jpeg	etag:%225f23fedd-6c6a%22	https://ingridkuhn.com/themes/alphabet/img/imgwidget.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/imgwidget.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-home.html)
05:29:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:08%20GMT	https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:08%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:08	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:09%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:09%20GMT	https://ingridkuhn.com/themes/alphabet/nanny	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/nanny	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:10%20GMT	https://ingridkuhn.com/themes/alphabet/toddler	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/toddler	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:09	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:10%20GMT	https://ingridkuhn.com/themes/alphabet/boxed	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/boxed	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:10	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:10%20GMT	https://ingridkuhn.com/themes/alphabet/full	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/full	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:10	71481/71481	---M--	200	added ('OK')	image/jpeg	etag:%225f23fecc-11739%22	https://ingridkuhn.com/themes/alphabet/img/blogmain1.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/blogmain1.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:11	15847/15847	---M--	200	added ('OK')	image/jpeg	etag:%225f23fed4-3de7%22	https://ingridkuhn.com/themes/alphabet/img/comment1.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/comment1.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:11	17744/17744	---M--	200	added ('OK')	image/jpeg	etag:%225f23fed4-4550%22	https://ingridkuhn.com/themes/alphabet/img/comment2.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/comment2.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:11	14734/14734	---M--	200	added ('OK')	image/jpeg	etag:%225f23fed5-398e%22	https://ingridkuhn.com/themes/alphabet/img/comment3.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/comment3.jpg	(from https://ingridkuhn.com/themes/alphabet/blog-post.html)
05:29:11	0/-1	---M--	301	error ('')			https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games.df.delayed	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:12%20GMT	https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:13%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:13%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:13%20GMT	https://ingridkuhn.com/themes/alphabet/nanny	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/nanny	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:13	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:14%20GMT	https://ingridkuhn.com/themes/alphabet/toddler	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/toddler	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:14%20GMT	https://ingridkuhn.com/themes/alphabet/boxed	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/boxed	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:15%20GMT	https://ingridkuhn.com/themes/alphabet/full	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/full	(from https://ingridkuhn.com/themes/alphabet/elements.html)
05:29:14	0/-1	---M--	301	error ('')			https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games.e7.delayed	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:14	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:15%20GMT	https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:15%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:16%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:15	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:16%20GMT	https://ingridkuhn.com/themes/alphabet/nanny	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/nanny	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:16%20GMT	https://ingridkuhn.com/themes/alphabet/toddler	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/toddler	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:16	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:17%20GMT	https://ingridkuhn.com/themes/alphabet/boxed	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/boxed	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:17	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:17%20GMT	https://ingridkuhn.com/themes/alphabet/full	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/full	(from https://ingridkuhn.com/themes/alphabet/sidebar-page.html)
05:29:17	0/-1	---M--	301	error ('')			https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games.f0.delayed	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:17	24339/24339	---MCZ	200	added ('OK')	text/css	etag:W/%225f23febd-5f13%22	https://ingridkuhn.com/themes/alphabet/css/calendar.css	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/css/calendar.css	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:18%20GMT	https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime.f1.delayed	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:19%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:18	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:19%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:19%20GMT	https://ingridkuhn.com/themes/alphabet/nanny	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/nanny	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:19	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:20%20GMT	https://ingridkuhn.com/themes/alphabet/toddler	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/toddler	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:20%20GMT	https://ingridkuhn.com/themes/alphabet/boxed	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/boxed	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:20	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:21%20GMT	https://ingridkuhn.com/themes/alphabet/full	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/full	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:20	1801/1801	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f240105-709%22	https://ingridkuhn.com/themes/alphabet/js/calendar_edit.js	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/js/calendar_edit.js	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:21	0/-1	---M--	301	error ('')			https://ingridkuhn.com/themes/alphabet/games	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/games.fa.delayed	(from https://ingridkuhn.com/themes/alphabet/index_video.html)
05:29:21	0/-1	---M--	301	error ('')			https://ingridkuhn.com/themes/alphabet/funtime	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/funtime.fb.delayed	(from https://ingridkuhn.com/themes/alphabet/index_video.html)
05:29:22	246183/246183	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f23feef-3c1a7%22	https://ingridkuhn.com/themes/alphabet/js/fullcalendar.js	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/js/fullcalendar.js	(from https://ingridkuhn.com/themes/alphabet/calendar.html)
05:29:22	5879/5879	---MCZ	200	added ('OK')	application/javascript	etag:W/%225f23fef3-16f7%22	https://ingridkuhn.com/themes/alphabet/js/prefixfree.js	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/js/prefixfree.js	(from https://ingridkuhn.com/themes/alphabet/)
05:29:22	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:23%20GMT	https://ingridkuhn.com/themes/alphabet/school	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/school.fc.delayed	(from https://ingridkuhn.com/themes/alphabet/index_video.html)
05:29:23	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2005%20Feb%202022%2004:29:23%20GMT	https://ingridkuhn.com/themes/alphabet/childhood	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/childhood	(from https://ingridkuhn.com/themes/alphabet/index_video.html)
05:29:23	175257/175257	---M--	200	added ('OK')	image/jpeg	etag:%225f23fed1-2ac99%22	https://ingridkuhn.com/themes/alphabet/img/calltoactionbg.jpg	C:/My%20Web%20Sites/Daycare2/ingridkuhn.com/themes/alphabet/img/calltoactionbg.jpg	(from https://ingridkuhn.com/themes/alphabet/css/style.css)
